objectid,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement
1884,126065875,612,NA,NA,NA,PALATINE,AVE,NA,22902,R,NA,NA,1884,160130101,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,786,0,0
1885,62888318,604,NA,NA,NA,GROVE,AVE,NA,22902,R,NA,NA,1885,160130110,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,608,0,0
1886,63158325,700,NA,NA,NA,GILLESPIE,AVE,NA,22902,R,NA,NA,1886,160130120,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,536,0,0
1887,63298328,600,NA,NA,NA,GROVE,AVE,NA,22902,R,NA,NA,1887,160130130,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,535,0,0
1888,63788349,1310,NA,NA,NA,POPLAR,ST,NA,22902,R,NA,NA,1888,160130140,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,1,0,1,NA,523,0,0
1889,63858350,610,NA,NA,NA,GILLESPIE,AVE,NA,22902,R,NA,NA,1889,160130150,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Heat Pump,0,1966,1,4,2,0,1,NA,687,0,0
1890,469815447,701,NA,NA,NA,LYONS COURT,LN,NA,22902,R,NA,NA,1890,160130160,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,702,0,0
1891,101902815,829,NA,NA,NA,MONTICELLO,AVE,NA,22902,R,NA,NA,1891,160130170,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,536,0,0
1892,503917303,850,NA,NA,NA,LOCUST,AVE,NA,22902,R,NA,NA,1892,160130180,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,608,0,0
1893,120105223,1309,NA,NA,NA,BELMONT PARK,NA,NA,22902,R,NA,NA,1893,160130190,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,786,0,0
1894,495715695,710,NA,NA,NA,LYONS COURT,LN,NA,22902,R,NA,NA,1894,160130200,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,687,0,0
1895,498715710,712,NA,NA,NA,LYONS COURT,LN,NA,22902,R,NA,NA,1895,160130201,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,715,0,0
1896,71728667,1127,NA,NA,NA,LITTLE HIGH,ST,NA,22902,R,NA,NA,1896,160130210,Condominium,1 Story,C,Brick Veneer,Built Up,Parque,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,536,0,0
1897,71928656,1114,NA,NA,NA,LITTLE HIGH,ST,NA,22902,R,NA,NA,1897,160130220,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,608,0,0
1904,72388693,1201,NA,NA,NA,LITTLE HIGH,ST,NA,22902,R,NA,NA,1904,160130700,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,608,0,0
1905,74918752,1202,NA,NA,NA,LITTLE HIGH,ST,NA,22902,R,NA,NA,1905,160130800,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,536,0,0
1906,75288758,1204,NA,NA,NA,LITTLE HIGH,ST,NA,22902,R,NA,NA,1906,160130900,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,715,0,0
1907,77778854,1009,NA,NA,E,MARKET,ST,NA,22902,R,NA,NA,1907,160131000,Condo Common Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1908,79928917,1014,NA,NA,E,MARKET,ST,NA,22902,NA,NA,NA,1908,160131100,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,527,0,0
1909,88201822,219,NA,NA,NA,ELLIOTT,AVE,NA,22902,C,NA,NA,1909,160131101,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,0,600,0,0
1910,96539620,1510,NA,NA,E,MARKET,ST,NA,22902,R,NA,NA,1910,160131110,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,1,0,1,NA,676,0,0
1911,65818424,533,NA,NA,NA,CAROLINE,AVE,NA,22902,R,NA,NA,1911,160131120,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,535,0,0
1912,65948421,534,NA,NA,NA,MEADE,AVE,NA,22902,R,NA,NA,1912,160131130,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,535,0,0
1913,1505719534,135,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,1913,160131140,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,535,0,0
1914,1505719534,143,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,1914,160131150,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,527,0,0
1915,66578452,530,NA,NA,NA,MEADE,AVE,NA,22902,R,NA,NA,1915,160131160,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,527,0,0
1916,66788464,527,NA,NA,NA,CAROLINE,AVE,NA,22902,R,NA,NA,1916,160131170,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,535,0,0
1917,67068467,528,NA,NA,NA,CAROLINE,AVE,NA,22902,R,NA,NA,1917,160131180,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,1,0,1,NA,676,0,0
1918,67998514,521,NA,NA,NA,CAROLINE,AVE,NA,22902,R,NA,NA,1918,160131190,Condominium,1 Story,C,Brick Veneer,Built Up,None,NA,Forced Air,0,1966,1,3,1,0,1,NA,600,0,0
1730,104333075,803,NA,NA,NA,RIALTO,ST,NA,22902,R,NA,NA,1730,160128380,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,854,0,0
1731,83810862,1719,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1731,160128390,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,0,0,1,NA,615,0,0
1732,87210917,1717,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1732,160128400,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,771,0,0
1733,56410507,1820,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1733,160128401,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,564,0,0
1734,59610547,1812,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1734,160128410,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,771,0,0
1735,63710598,1808,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1735,160128420,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,854,0,0
1736,97311042,1626,NA,NA,NA,MEADOWBROOK HEIGHTS,RD,NA,22901,R,NA,NA,1736,160128430,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,615,0,0
1737,33610217,1902,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,1737,160128440,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,564,0,0
1738,33710215,1649,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,1738,160128450,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,768,0,0
1740,37210301,1816,NA,NA,NA,YORKTOWN,DR,NA,22901,R,NA,NA,1740,160128470,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,615,0,0
1741,37810253,1650,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,1741,160128480,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,564,0,0
1742,40110218,1652,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,1742,160128490,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,777,0,0
1743,1499939,2318,NA,NA,NA,TARLETON,DR,NA,22901,R,NA,NA,1743,160128500,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,564,0,0
1744,44310321,1825,NA,NA,NA,YORKTOWN,DR,NA,22901,R,NA,NA,1744,160128501,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,826,0,0
1762,213212657,1034,NA,NA,NA,COTTONWOOD,RD,NA,22901,R,NA,NA,1762,160128670,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,854,0,0
1763,213312604,638,NA,NA,NA,ELIZABETH,AVE,NA,22901,R,NA,NA,1763,160128680,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,771,0,0
1764,1089892,2407,NA,NA,NA,HILLWOOD,PL,NA,22901,R,NA,NA,1764,160128690,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,564,0,0
1765,1099907,2305,NA,NA,NA,GREENBRIER,DR,NA,22901,R,NA,NA,1765,160128700,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,854,0,0
1766,1179895,2413,NA,NA,NA,HILLWOOD,PL,NA,22901,R,NA,NA,1766,160128701,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,615,0,0
1767,1189896,2318,NA,NA,NA,GREENBRIER,DR,NA,22901,R,NA,NA,1767,160128710,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,854,0,0
1768,222612756,1031,NA,NA,NA,COTTONWOOD,RD,NA,22901,R,NA,NA,1768,160128720,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,771,0,0
1769,82311169,111,NA,NA,NA,WASHINGTON,AVE,NA,22903,R,NA,NA,1769,160128800,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,771,0,0
1774,559316365,511,402,UNIT,NA,1ST,ST,N ,22902,R,NA,NA,1774,160129110,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1775,559316365,511,403,UNIT,NA,1ST,ST,N,22902,R,NA,NA,1775,160129120,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,830,0,0
1776,559316365,511,404,UNIT,NA,1ST,ST,N ,22902,R,NA,NA,1776,160129130,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,486,0,0
1843,227612790,609,NA,NA,NA,BEECHWOOD,DR,NA,22901,R,NA,NA,1843,160129750,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,1966,1,4,2,0,1,NA,830,0,0
1844,1419928,2503,NA,NA,NA,HILLWOOD,PL,NA,22901,R,NA,NA,1844,160129760,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1845,1519937,2415,NA,NA,NA,BROOK,RD,NA,22901,R,NA,NA,1845,160129770,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1846,1529933,2319,NA,NA,NA,TARLETON,DR,NA,22901,R,NA,NA,1846,160129780,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,5,3,0,2,NA,1012,0,0
1847,1549943,2222,NA,NA,NA,BRANDYWINE,DR,NA,22901,R,NA,NA,1847,160129790,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,1,0,0,1,NA,407,0,0
1848,1659961,2413,NA,NA,NA,BROOK,RD,NA,22901,R,NA,NA,1848,160129800,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,1,0,0,1,NA,403,0,0
1849,1669965,2500,NA,NA,NA,HILLWOOD,PL,NA,22901,R,NA,NA,1849,160129801,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,1,0,0,1,NA,407,0,0
1850,8003925,324,NA,NA,NA,6TH,ST,SW,22903,R,NA,NA,1850,160129810,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1966,1,5,3,0,2,NA,1012,0,0
1852,81031013,337,NA,NA,NA,6TH,ST,SW,22903,R,NA,NA,1852,160129830,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1853,81121017,420,NA,NA,NA,OAK,ST,NA,22903,R,NA,NA,1853,160129840,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Heat Pump,0,1966,1,4,2,0,1,NA,834,0,0
1855,1436517321,1307,NA,NA,NA,NUNLEY,ST,NA,22903,R,NA,NA,1855,160129860,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,542,0,0
1856,1436717323,1303,NA,NA,NA,NUNLEY,ST,NA,22903,R,NA,NA,1856,160129870,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,830,0,0
1002,6697132,400,NA,NA,E,JEFFERSON,ST,NA,22902,NA,NA,NA,1002,060049000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1950,1,8,3,0,2,1,1640,480,NA
1003,99372655,721,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1003,060050000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,1,1935,2,7,3,2,2,0,2182,950,NA
1004,99612489,709,NA,NA,NA,LAFAYETTE,ST,NA,22902,R,NA,NA,1004,060051000,Single Family,1.5 Story,A,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1935,1.5,8,3,0,2,1,2096,832,0
1006,123455541,1505,NA,NA,NA,EARLY,ST,NA,22902,R,NA,NA,1006,060053000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1947,1,9,3,0,3,1,2262,728,364
1007,648217057,215,NA,NA,NA,5TH,ST,NW,22903,R,NA,NA,1007,060054000,Single Family,2 Story,A,Wood Shingle,Shingles,Hardwood,Full Basement,Heat Pump,2,1910,2,10,4,0,4,0,2244,1306,1306
1008,651317068,211,NA,NA,NA,5TH,ST,NW,22903,R,NA,NA,1008,060055000,Single Family,1.5 Story,B,Stone,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1938,1.5,8,4,1,3,0,2241,747,0
1009,642617025,503,NA,NA,NA,BROWN,ST,NA,22903,R,NA,NA,1009,060056000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,3,1955,2,9,4,1,3,0,3105,763,0
1011,1397212558,1801,NA,NA,NA,WESTVIEW,RD,NA,22903,R,NA,NA,1011,060058000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1950,1,6,3,1,1,0,1469,1469,NA
1012,219112697,1549,NA,NA,NA,RUGBY,AVE,NA,22903,R,NA,NA,1012,060059000,Single Family,1 Story,A,Brick Veneer,Shingles,Other,Partial Basement,Heat Pump,1,1948,1,7,3,1,2,0,2170,0,0
1013,109243869,2306,NA,NA,NA,CRESTMONT,AVE,NA,22903,R,NA,NA,1013,060060000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,1,1941,2,9,3,1,3,1,2787,1104,280
1014,109303722,2341,NA,NA,NA,HIGHLAND,AVE,NA,22903,R,NA,NA,1014,060061000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1951,2,11,5,1,3,0,2647,1230,416
1015,111084022,1700,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,1015,060062000,Single Family,1 Story,A -,Brick Veneer,Architectural Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1951,1,10,4,NA,3,2,1938,1650,1109
1016,112764203,1706,NA,NA,NA,CHERRY,AVE,NA,22903,R,NA,NA,1016,060063000,Single Family,2 Story,A,Stone,Slate,Other,Full Basement,Hot Water Radiator,2,1926,2,12,5,1,3,0,3997,999,779
1017,118975034,310,NA,NA,NA,CLEVELAND,AVE,NA,22903,R,NA,NA,1017,060064000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,2,1956,2,9,4,1,3,0,3996,957,406
1018,119145065,312,NA,NA,NA,CLEVELAND,AVE,NA,22903,R,NA,NA,1018,060065000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1925,2,13,5,1,3,0,3596,1136,0
1019,120725244,332,NA,NA,NA,CLEVELAND,AVE,NA,22903,R,NA,NA,1019,060066000,Single Family,2 Story,A,Cedar,Architectural Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1910,2,7,3,1,2,0,2277,1107,NA
1040,702122441,106,NA,NA,NA,1ST,ST,S,22902,NA,NA,NA,1040,060090000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Full Basement,Hot Water Radiator,1,1924,2,7,3,1,3,0,2877,1146,NA
1041,7510513,405,NA,NA,E,WATER,ST,NA,22902,NA,NA,NA,1041,060091000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1938,2,10,4,0,3,0,2296,558,0
1044,538816081,305,NA,NA,NA,10 1/2,ST,NW,22903,R,NA,NA,1044,060095000,Single Family-1 Conversion,2 Story,A,Stucco,Slate,Other,Partial Basement,Hot Water Radiator,1,1910,2,13,8,1,3,0,2989,1063,1063
1045,136511528,1368,NA,NA,NA,HILLTOP,RD,NA,22903,R,NA,NA,1045,060096000,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,3,1959,2,11,6,0,5,0,3747,681,614
1046,121411345,100,NA,NA,NA,PETERSON,PL,NA,22901,R,NA,NA,1046,060096100,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,5,1912,2,9,4,1,3,0,4172,1621,0
1047,123111369,1606,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1047,060097100,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Full Basement,Forced Air,2,2014,2,9,3,2,3,NA,3210,1605,NA
1048,123411372,1405,NA,NA,NA,FOXBROOK,LN,NA,22901,R,NA,NA,1048,070001110,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1049,54910486,1610,NA,NA,NA,JAMESTOWN,DR,NA,22901,R,NA,NA,1049,070003100,Single Family,2 Story,B,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1987,2,9,4,1,2,0,2000,1072,0
1050,58610517,2105,NA,NA,NA,TARLETON,DR,NA,22901,R,NA,NA,1050,070003110,Single Family,1 Story,B,Wood,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1958,1,12,5,0,4,0,1263,2070,1397
1051,112174114,2424,NA,NA,NA,SUNSET,RD,NA,22903,R,NA,NA,1051,070003120,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,3,2012,2,11,5,1,5,0,3286,1574,1045
1053,1422017447,846,NA,NA,NA,VILLAGE,RD,NA,22903,R,NA,NA,1053,070003140,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1957,1,6,3,0,3,1,2042,2042,1021
1058,108233571,801,NA,NA,NA,ORANGEDALE,AVE,NA,22903,R,NA,NA,1058,070003200,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,3,1957,1,9,3,0,3,0,2489,1718,859
1066,577916839,801,NA,NA,NA,HARDY,DR,NA,22903,R,NA,NA,1066,070004000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1955,1,5,2,0,3,0,1421,1421,831
1069,139015242,903,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1069,070007000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1956,1,6,3,0,3,0,2090,2090,1672
1070,139005317,905,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1070,070008000,Single Family,1 Story,B -,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,2,1956,1,6,3,1,2,0,1849,1166,1166
1071,327613879,118,NA,NA,NA,WESTWOOD,CIR,NA,22903,R,NA,NA,1071,070009000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1955,1,7,3,0,3,0,2903,1018,681
1072,336213965,803,NA,NA,NA,HILLCREST,RD,NA,22903,R,NA,NA,1072,070010000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1953,1.5,8,4,0,4,0,2382,1588,741
1073,129506282,2706,NA,NA,NA,ETON,RD,NA,22903,R,NA,NA,1073,070011000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1961,1,10,5,0,5,0,1900,1683,1583
1074,129086218,2704,NA,NA,NA,ETON,RD,NA,22903,R,NA,NA,1074,070012000,Single Family-1 Conversion,2 Story,A -,Brick Veneer,Architectural Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1947,2.25,9,4,1,3,1,2669,1270,932
1075,63310575,2114,NA,NA,NA,TARLETON,DR,NA,22901,R,NA,NA,1075,070013000,Single Family,Split-Level,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1961,2,8,4,1,2,0,2301,694,0
1076,406514725,509,NA,NA,NA,13TH,ST,NW,22903,R,NA,NA,1076,070014000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,2,1958,1,5,2,0,2,0,1503,804,804
1077,415414848,511,NA,NA,NA,12TH,ST,NW,22903,R,NA,NA,1077,070015000,Single Family,2 Story,A,Wood,Asbestos,Hardwood,Full Basement,Heat Pump,2,1984,2,12,5,1,4,0,2340,1303,1037
1078,416014817,500,NA,NA,NA,14TH,ST,NW,22903,R,NA,NA,1078,070016000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,2,1959,2,9,5,0,4,0,2465,639,548
1079,1501219579,300,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1079,070017000,Single Family-1 Conversion,2 Story,A,Stone,Shingles,Hardwood,Partial Basement,Heat Pump,3,1927,2,7,1,1,3,0,4845,378,0
1080,83159018,112,NA,NA,NA,CHISHOLM,PL,NA,22902,R,NA,NA,1080,070018000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1945,1.5,6,3,0,3,0,1298,713,386
1081,83529038,110,NA,NA,NA,CHISHOLM,PL,NA,22902,R,NA,NA,1081,070019000,Single Family,1.5 Story,B +,Clapboard,Architectural Shingles,Hardwood,No Basement,Hot Water Radiator,1,1939,1.75,7,3,0,2,0,1634,NA,NA
1082,83599073,412,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,1082,070020000,Single Family,2 Story,B,Brick Veneer,Metal,Hardwood,Partial Basement,Hot Water Radiator,1,1932,2,7,3,0,2,0,2486,135,NA
1083,422114939,714,NA,NA,NA,MCINTIRE,RD,NA,22902,R,NA,NA,1083,070021000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,3,1918,2,8,4,0,3,0,2761,1132,0
1084,92110975,1402,NA,NA,NA,LESTER,DR,NA,22901,R,NA,NA,1084,070022000,Single Family,2 Story,A,Wood,Metal,Hardwood,No Basement,Hot Water Radiator,2,1880,2,13,4,0,3,0,3798,0,0
1085,652668,212,NA,NA,E,HIGH,ST,NA,22902,NA,NA,NA,1085,070023000,Single Family,1.5 Story,A,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,3,1938,1.5,8,3,1,2,0,2737,NA,NA
1087,143611657,2007,NA,NA,NA,HESSIAN,RD,NA,22903,R,NA,NA,1087,070024000,Single Family,1 Story,C,Stucco,Shingles,None,Partial Basement,Hot Water Radiator,0,1956,1,4,2,0,1,0,570,285,NA
1088,212012589,911,NA,NA,NA,OLD FARM,RD,NA,22903,R,NA,NA,1088,070025000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1941,2,9,4,0,3,1,2044,1484,500
1089,212312575,916,NA,NA,NA,OLD FARM,RD,NA,22903,R,NA,NA,1089,070026000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1160,110394005,219,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,EMERICKR,2015-07-31T14:50:24.000Z,1160,080555000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1173,30477514,1011,NA,NA,NA,PEARTREE,LN,NA,22901,R,NA,NA,1173,090028000,Duplex,2 Story,B,Stucco,Shingles,Other,Full Basement,Hot Water Radiator,1,1920,2,13,8,1,5,1,2968,1484,450
1174,39784,2313,NA,NA,NA,GLENN,CT,NA,22901,R,NA,NA,1174,090029000,Duplex,2 Story,B,Wood,Shingles,Other,Full Basement,Forced Air,1,1885,2,13,8,0,4,0,1929,1457,472
