Lat,Lon,Address,Fire_final,Risk
38.02693527,-78.51767068,2312 PRICE AVE,0,2
38.02691538,-78.51754858,2310 PRICE AVE,0,2
38.06322791,-78.49317069,1920 SWANSON DR,0,1
38.06332892,-78.49259013,2115 HYDRAULIC RD,0,1
38.06351532,-78.49282284,1924 SWANSON DR,0,1
38.02632649,-78.47505446,130 GOODMAN ST,0,1
38.03118163,-78.47756661,500 COURT SQ,0,1
38.05983792,-78.49520499,2114 ANGUS RD,0,1
38.04816113,-78.50504087,1924 ARLINGTON BLVD,0,2
38.06332892,-78.49259013,2115 HYDRAULIC RD,0,1
38.02875857,-78.48111979,313 2ND ST,0,1
38.02875857,-78.48111979,313 2ND ST,0,1
38.02872362,-78.47952671,300 4TH ST,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.02125297,-78.48460996,505 DRUID AVE,0,1
38.06203591,-78.49685346,1709 CEDAR HILL RD,0,1
38.02831999,-78.50954758,104 KENT TER,0,1
38.03873564,-78.49491671,503 12TH ST,0,1
38.01833778,-78.48339963,701 ROCKLAND AVE,0,1
38.05988757,-78.49654921,2121 ANGUS RD,0,1
38.02755731,-78.51092367,1830 JEFFERSON PARK AVE,0,1
38.04282329,-78.51083452,2021 IVY RD,0,2
38.03118163,-78.47756661,500 COURT SQ,0,1
38.02741533,-78.51129493,1900 JEFFERSON PARK AVE,0,1
38.01816499,-78.49473399,1014 RIDGE ST,0,2
38.01816499,-78.49473399,1014 RIDGE ST,0,1
38.02741533,-78.51129493,1900 JEFFERSON PARK AVE,0,1
38.01816499,-78.49473399,1014 RIDGE ST,0,1
38.05958955,-78.48790331,2023 MICHIE DR,0,1
38.06203591,-78.49685346,1709 CEDAR HILL RD,0,1
38.06299933,-78.49296716,1921 SWANSON DR,0,1
-90,-152.6442705,609 MARKET ST,0,1
38.06071876,-78.49959437,2306 DELLMEAD LN,0,2
38.06035597,-78.49591837,2202 NORTH BERKSHIRE RD,0,1
38.06059413,-78.49928867,2304 DELLMEAD LN,0,1
38.06035597,-78.49591837,2202 NORTH BERKSHIRE RD,0,2
38.04576736,-78.49706831,908 COTTAGE LN,0,2
38.04758532,-78.49430799,112 HOWARD DR,0,1
38.02701416,-78.51662647,2300 PRICE AVE,0,1
38.01868323,-78.4885147,106 HARTMANS MILL RD,0,1
-90,-152.6442705,820 HIGH ST,0,1
38.06351532,-78.49282284,1924 SWANSON DR,0,2
38.02852304,-78.48262095,126 GARRETT ST,0,1
38.02852304,-78.48262095,126 GARRETT ST,0,1
38.01858785,-78.51177207,2525 WOODLAND DR,0,1
38.06351532,-78.49282284,1924 SWANSON DR,0,1
38.01496915,-78.47015134,1013 LINDEN AVE,0,1
38.05983792,-78.49520499,2114 ANGUS RD,0,1
38.02122639,-78.4730895,1205 MONTICELLO RD,0,1
-90,-152.6442705,820 HIGH ST,0,1
38.05157819,-78.50142429,1106 EMMET ST,0,2
38.05167084,-78.50207651,1117 EMMET ST,0,3
38.05139303,-78.50237924,1039 EMMET ST,0,1
38.02719558,-78.4745295,114 GOODMAN ST,0,1
38.02304363,-78.48048681,637 BLENHEIM AVE,0,1
38.03409804,-78.47109185,607 ST CHARLES AVE,0,1
38.03462261,-78.50013547,1419 UNIVERSITY AVE,0,1
38.05322948,-78.49907665,1201 EMMET ST,0,1
38.03525007,-78.49059454,816 ANDERSON ST,0,1
38.02930054,-78.51312564,100 STADIUM RD,0,1
38.03697405,-78.49951255,301 15TH ST,0,2
38.03697405,-78.49951255,301 15TH ST,0,2
38.02930054,-78.51312564,100 STADIUM RD,0,1
38.03697405,-78.49951255,301 15TH ST,0,1
38.02408579,-78.46136114,1607 MARKET ST,0,2
38.02418746,-78.46161755,1603 MARKET ST,0,1
38.01452934,-78.48055202,914 ROUGEMONT AVE,0,2
38.03802887,-78.48450332,903 ALBEMARLE ST,0,2
38.03746161,-78.4865681,705 FOREST ST,0,2
38.03180237,-78.46509842,1328 HIGH ST,0,1
38.02676873,-78.51226302,1910 JEFFERSON PARK AVE,0,1
38.0305823,-78.47535796,802 JEFFERSON ST,0,1
38.02138651,-78.47274678,1200 MONTICELLO RD,0,2
38.0268622,-78.51627454,121 MAURY AVE,1,3
38.03531021,-78.49777053,1309 WERTLAND ST,0,2
38.03531021,-78.49777053,1309 WERTLAND ST,0,2
38.02511853,-78.45501654,319 RIVERSIDE AVE,0,1
38.02462855,-78.45531895,315 RIVERSIDE AVE,1,3
38.0244395,-78.45545393,313 RIVERSIDE AVE,0,1
38.03531021,-78.49777053,1309 WERTLAND ST,0,1
-90,-152.6442705,310 MARKET ST,0,1
38.0265065,-78.50466786,401 VALLEY RD EXT,0,1
38.02615771,-78.5042889,407 VALLEY RD EXT,0,2
38.04562726,-78.50420385,130 UNIVERSITY GDNS,0,1
38.02719558,-78.4745295,114 GOODMAN ST,0,2
-90,-152.6442705,1132 MARKET ST,0,1
-90,-152.6442705,1132 MARKET ST,0,2
38.02391903,-78.48013902,619 BOLLING AVE,0,1
38.03462261,-78.50013547,1419 UNIVERSITY AVE,0,1
38.026057,-78.50416333,409 VALLEY RD EXT,0,2
38.026057,-78.50416333,409 VALLEY RD EXT,0,2
38.01457754,-78.46996252,1000 LINDEN AVE,1,3
38.02497358,-78.50355616,507 VALLEY RD EXT,0,2
38.02759254,-78.50615264,1623 GROVE ST EXT,0,2
38.02511593,-78.50358737,505 VALLEY RD EXT,0,2
38.02585152,-78.50398743,413 VALLEY RD EXT,0,1
38.0420285,-78.50254923,39 UNIVERSITY CIR,0,2
38.02316354,-78.47027428,221 CARLTON RD,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02330132,-78.47876576,711 BOLLING AVE,0,3
38.01702152,-78.47469225,1112 ALTAVISTA AVE,0,1
38.02885267,-78.46223167,407 ARBOR CIR,0,1
38.03789442,-78.46205799,1210 RIVER VISTA AVE,0,1
38.04009049,-78.4683268,905 MARSHALL ST,0,1
38.040294,-78.47265205,807 PARK ST,0,2
38.03643004,-78.46546084,829 ST CLAIR AVE,0,1
38.03648165,-78.46484824,838 ST CLAIR AVE,0,1
38.03582529,-78.46563726,822 ST CLAIR AVE,0,2
38.03240378,-78.46393655,1427 HIGH ST,0,1
38.03580684,-78.4669235,815 ST CLAIR AVE,0,1
38.03234269,-78.46406256,1425 HIGH ST,0,1
38.06713628,-78.4723881,2509 KERRY LN,0,2
38.06723894,-78.46941374,116 DENICE LN,0,2
38.02255311,-78.48274275,1007 6TH ST,0,1
38.06685144,-78.46792838,2311 GREENBRIER DR,0,1
38.04748031,-78.46371473,610 ELIZABETH AVE,0,1
38.04763412,-78.46125894,1221 HOLMES AVE,0,1
38.04721596,-78.46385328,616 ELIZABETH AVE,0,1
38.04712343,-78.46202259,1209 AGNESE ST,0,1
38.04734307,-78.46107795,1217 HOLMES AVE,0,1
38.04705494,-78.46161749,1208 AGNESE ST,0,1
38.02552802,-78.47685156,725 HINTON AVE,0,1
38.02535936,-78.47481321,223 DOUGLAS AVE,0,1
38.02144594,-78.47036214,312 CARLTON RD,0,1
38.02538455,-78.47441261,220 DOUGLAS AVE,0,1
38.02093498,-78.47162676,1126 LEONARD ST,0,1
38.01740246,-78.4719023,927 RIVES ST,0,1
38.02381656,-78.49178139,324 BERRING ST,0,1
38.02173228,-78.49069737,236 HARTMANS MILL RD,0,2
38.02082596,-78.48915069,215 HARTMANS MILL RD,0,1
38.05080649,-78.48454136,1616 DEL MAR DR,0,1
38.0506966,-78.48440258,1614 DEL MAR DR,0,1
38.03980592,-78.49661401,513 14TH ST,0,1
38.02660642,-78.46161371,1409 SHORT 18TH ST,1,3
38.03968882,-78.49631357,508 14TH ST,0,1
38.0386403,-78.49350361,408 11TH ST,0,2
38.03453092,-78.49228894,905 PAGE ST,0,1
38.03433036,-78.49173846,824 PAGE ST,0,1
38.02163786,-78.49056856,234 HARTMANS MILL RD,0,1
38.03380925,-78.48968618,708 PAGE ST,0,1
38.03428866,-78.48870243,702 ANDERSON ST,0,1
38.02044698,-78.50252831,710 SHAMROCK RD,1,3
38.02044698,-78.50252831,710 SHAMROCK RD,1,3
38.03371323,-78.49025682,203 8TH ST,0,2
38.0203497,-78.50343857,705 VILLAGE RD,0,1
38.02035642,-78.50521771,1615 TRAILRIDGE RD,0,1
38.04384085,-78.48728914,1601 HARDWOOD AVE,0,1
38.04353029,-78.48681933,1210 GREENWAY RD,0,2
38.04364161,-78.48865033,1618 HARDWOOD AVE,0,2
38.04302092,-78.48731796,1203 GREENWAY RD,0,1
38.04280856,-78.48734335,1201 GREENWAY RD,0,1
38.04293237,-78.45947179,1006 PEARTREE LN,0,1
38.04291632,-78.45574655,1108 RIVER CT,0,2
38.04293958,-78.45998858,1104 LOCUST AVE,0,1
38.04250763,-78.45889595,1012 PEARTREE LN,0,1
38.04238515,-78.45872815,1014 PEARTREE LN,0,2
38.06986265,-78.47163967,2311 GLENN CT,0,1
38.06985452,-78.47250362,2317 GLENN CT,0,2
38.06927524,-78.47346236,2325 GLENN CT,0,2
38.06949734,-78.47195784,2310 GLENN CT,0,2
38.06919989,-78.47264982,2250 BRANDYWINE DR,0,1
38.06878256,-78.47417227,2331 GLENN CT,0,2
38.0601466,-78.47880661,1619 KING MOUNTAIN RD,0,1
38.0687829,-78.47224077,2246 BRANDYWINE DR,0,1
38.06020552,-78.48220887,1646 KEITH VALLEY RD,0,1
38.06012083,-78.48284332,1639 KEITH VALLEY RD,0,1
38.0386238,-78.49814797,414 15TH ST,0,1
38.02344573,-78.47963831,800 AVON ST,0,1
38.03854476,-78.4973987,445 14TH ST,0,1
38.02240297,-78.5048025,606 SHAMROCK RD,0,1
38.01269641,-78.51504279,301 MONTE VISTA AVE,0,2
38.03901347,-78.49788875,428 15TH ST,0,1
38.02947372,-78.49058576,618 DICE ST,0,2
38.02104797,-78.47905323,804 MONTROSE AVE,0,2
38.01578803,-78.5114568,100 AZALEA DR,0,1
38.04869054,-78.48676952,1600 CAMBRIDGE CIR,0,1
38.02057035,-78.47496781,1005 BLENHEIM AVE,1,3
38.01846631,-78.50541324,706 HIGHLAND AVE,0,1
38.03577347,-78.49515242,1102 PAGE ST,0,2
38.03384924,-78.48075339,409 ALTAMONT CIR,0,2
38.01851004,-78.50421933,715 HIGHLAND AVE,0,2
38.03940124,-78.49685225,1401 GORDON AVE,0,1
38.03686795,-78.4973153,1308 JOHN ST,0,3
38.06117752,-78.48028111,1709 KING MOUNTAIN RD,0,1
38.03036273,-78.50836857,1700 JEFFERSON PARK AVE,0,2
38.03776564,-78.4610294,1221 RIVER VISTA AVE,0,2
38.03622354,-78.46573329,825 ST CLAIR AVE,0,1
38.03083328,-78.47463932,815 JEFFERSON ST,0,1
38.03547843,-78.46602951,814 ST CLAIR AVE,0,2
38.02243017,-78.48472014,1104 WARE ST,0,1
38.06707032,-78.46662067,2319 GREENBRIER DR,0,1
38.04750601,-78.46194083,1214 AGNESE ST,0,1
38.02547504,-78.47901415,619 BELMONT AVE,0,1
38.01628836,-78.47228671,957 RIVES ST,0,1
38.0249722,-78.45462397,322 RIVERSIDE AVE,0,1
38.02211268,-78.49071819,237 HARTMANS MILL RD,1,3
38.03775911,-78.49815815,1 UNIVERSITY CT,0,2
38.03396356,-78.49795188,120 13TH ST,0,1
38.03449323,-78.49217573,903 PAGE ST,0,1
38.04426658,-78.48524539,1514 WESTWOOD RD,0,1
38.03371536,-78.48997938,208 8TH ST,0,1
38.05071816,-78.49470986,1306 BLUE RIDGE RD,0,1
38.01922655,-78.50277852,1604 DUBLIN RD,0,1
38.06628599,-78.47533358,1947 MICHAEL PL,0,1
38.06635802,-78.47183757,2421 HILLWOOD PL,0,2
38.02635036,-78.50982108,208 SHAMROCK RD,0,1
38.02628926,-78.50966652,210 SHAMROCK RD,0,2
38.04521114,-78.49859476,1824 WINSTON RD,0,2
38.04498478,-78.50128076,1843 EDGEWOOD LN,0,1
38.04476541,-78.50159112,1844 EDGEWOOD LN,0,3
38.04473574,-78.49986102,1826 FENDALL AVE,0,2
38.01602724,-78.4938369,949 RAYMOND RD,0,1
38.0335829,-78.47719951,404 HEDGE ST,0,2
38.04317489,-78.45777422,1402 RIVER RD,0,2
38.01463141,-78.51464079,227 MONTE VISTA AVE,0,2
38.06969902,-78.47274163,2319 GLENN CT,0,2
38.06881767,-78.47331217,2328 GLENN CT,0,1
38.06092866,-78.48066329,1710 KING MOUNTAIN RD,0,1
38.01911004,-78.50599713,701 HIGHLAND AVE,0,1
38.03834189,-78.50084073,165 CHANCELLOR ST,0,1
38.02159679,-78.48772355,110 LANKFORD AVE,0,2
38.04523614,-78.50059843,1838 FENDALL AVE,0,2
38.0159621,-78.49369162,948 RAYMOND RD,0,1
38.03355913,-78.47707729,406 HEDGE ST,1,3
38.01832621,-78.48454374,1503 EARLY ST,0,1
38.04601385,-78.49906164,1839 WINSTON RD,0,1
38.04618906,-78.48942673,1625 RUGBY AVE,0,1
38.02091126,-78.5112283,2309 CRESTMONT AVE,0,1
38.01913244,-78.50926631,320 CLEVELAND AVE,1,3
38.01913244,-78.50926631,320 CLEVELAND AVE,1,3
38.01427411,-78.50585793,111 LONGWOOD DR,0,2
38.01322714,-78.50668131,123 LONGWOOD DR,0,1
38.03067743,-78.49106579,745 WALKER SQ,0,1
38.03074401,-78.4918113,775 WALKER SQ,0,1
38.0308734,-78.4914517,755 WALKER SQ,0,2
38.03179163,-78.48148062,109 MARKET ST,0,1
38.03034428,-78.49187874,740 WALKER SQ,0,2
38.03312764,-78.4965114,1111 MAIN ST,0,2
38.03034428,-78.49187874,740 WALKER SQ,0,2
38.03020753,-78.48143765,107 WATER ST,0,2
38.03020753,-78.48143765,107 WATER ST,0,1
38.0244395,-78.45545393,313 RIVERSIDE AVE,0,2
38.03020753,-78.48143765,107 WATER ST,0,2
38.03020753,-78.48143765,107 WATER ST,0,2
38.03079435,-78.49179026,765 WALKER SQ,0,1
38.02511853,-78.45501654,319 RIVERSIDE AVE,0,1
38.03039397,-78.49207039,770 WALKER SQ,0,2
38.03093596,-78.48833237,514 MAIN ST,0,1
38.03079435,-78.49179026,765 WALKER SQ,0,3
38.0302209,-78.49082084,700 WALKER SQ,0,1
38.0302209,-78.49082084,700 WALKER SQ,0,1
38.0302209,-78.49082084,700 WALKER SQ,0,1
38.0302209,-78.49082084,700 WALKER SQ,0,2
38.03065596,-78.49098261,735 WALKER SQ,1,3
38.03065596,-78.49098261,735 WALKER SQ,1,3
38.03039397,-78.49207039,770 WALKER SQ,0,2
38.03086206,-78.47784847,210 5TH ST,0,1
38.03039397,-78.49207039,770 WALKER SQ,0,1
38.03065694,-78.48609374,323 MAIN ST,0,1
38.03056119,-78.49031112,715 WALKER SQ,0,1
38.03056119,-78.49031112,715 WALKER SQ,0,1
38.03037224,-78.49135934,710 WALKER SQ,0,1
38.03037224,-78.49135934,710 WALKER SQ,0,1
38.03037224,-78.49135934,710 WALKER SQ,0,1
38.0373325,-78.4866924,703 FOREST ST,0,1
38.03573347,-78.49295106,314 10TH ST,0,1
38.03565032,-78.48932855,804 WEST ST,1,3
38.04361033,-78.46480113,1009 HOLMES AVE,0,1
38.04349431,-78.46824689,615 NORTH AVE,0,1
38.04351831,-78.46931972,608 NORTH AVE,0,1
38.04350621,-78.4657003,1004 GLENDALE RD,0,1
38.04330465,-78.46583323,1002 GLENDALE RD,0,2
38.04328647,-78.4685966,614 NORTH AVE,0,1
38.04316452,-78.46515508,1003 HOLMES AVE,0,1
38.04305009,-78.46786011,620 NORTH AVE,0,1
38.04352734,-78.45762677,1129 ST CLAIR AVE,0,1
38.04340484,-78.45718154,1128 ST CLAIR AVE,0,1
38.04316527,-78.4619869,1032 ST CHARLES AVE,0,1
38.04250777,-78.46336359,1015 ST CHARLES AVE,0,2
38.04237086,-78.46353857,1013 ST CHARLES AVE,0,1
38.03079435,-78.49179026,765 WALKER SQ,0,1
38.04197004,-78.46338838,1014 ST CHARLES AVE,0,1
38.03079435,-78.49179026,765 WALKER SQ,0,1
38.04176978,-78.46423859,1005 ST CHARLES AVE,0,1
38.03079435,-78.49179026,765 WALKER SQ,0,1
38.03067743,-78.49106579,745 WALKER SQ,0,1
38.02619716,-78.46655064,1309 MARKET ST,0,1
38.02464685,-78.4627442,1509 MARKET ST,0,2
38.02604694,-78.46618949,1315 MARKET ST,0,1
38.02539978,-78.46455688,1335 MARKET ST,0,2
38.02729649,-78.47444819,112 GOODMAN ST,0,1
38.03831609,-78.49960824,1522 VIRGINIA AVE,0,1
38.02428113,-78.51250932,206 ROBERTSON AVE,0,2
38.02429217,-78.51288788,202 ROBERTSON AVE,0,1
38.03887103,-78.48600384,823 HENRY AVE,0,1
38.04047397,-78.49965484,1621 GORDON AVE,0,2
38.02609169,-78.47664834,726 LEVY AVE,0,1
38.02172297,-78.4881149,114 LANKFORD AVE,0,1
38.02163546,-78.48837465,116 LANKFORD AVE,0,1
38.02718337,-78.45583626,420 RIVERSIDE AVE,0,1
38.02724729,-78.45601698,424 RIVERSIDE AVE,0,3
38.02031746,-78.48549493,503 STONEHENGE AVE,0,1
38.01757519,-78.47590427,1016 ALTAVISTA AVE,0,2
38.01737604,-78.47710163,1007 DRUID AVE,0,1
38.02009605,-78.49318422,878 RIDGE ST,0,1
38.01983582,-78.49388459,909 RIDGE ST,0,2
38.02165235,-78.47583715,914 BOLLING AVE,0,1
38.02177953,-78.4761114,910 BOLLING AVE,0,1
38.02521866,-78.51212041,213 TODD AVE,0,1
38.02518867,-78.51249885,209 TODD AVE,0,1
38.02489292,-78.5143452,104 TODD AVE,0,1
38.02491882,-78.51404781,108 TODD AVE,0,2
38.02452936,-78.51346368,115 ROBERTSON AVE,0,1
38.0245227,-78.51383517,111 ROBERTSON AVE,0,1
38.02997846,-78.49307044,741 NALLE ST,0,1
38.02994378,-78.4929481,739 NALLE ST,1,3
38.02973341,-78.49224881,719 NALLE ST,1,2
38.02992219,-78.49042927,309 7TH ST,0,1
38.02585171,-78.4951879,616 9TH ST,0,1
38.02846051,-78.51055641,1815 JEFFERSON PARK AVE,0,1
38.02683775,-78.51945852,110 APPLE TREE RD,0,2
38.02659178,-78.51943655,106 APPLE TREE RD,0,1
38.02537107,-78.52121743,2507 PLATEAU RD,0,1
38.0254195,-78.5217139,2513 PLATEAU RD,0,1
38.0254195,-78.5217139,2513 PLATEAU RD,0,1
38.0344255,-78.4806409,11 ALTAMONT CIR,0,1
38.0344255,-78.4806409,11 ALTAMONT CIR,0,1
38.0344255,-78.4806409,11 ALTAMONT CIR,0,1
38.02819968,-78.51099221,1819 JEFFERSON PARK AVE,0,1
38.03518028,-78.48161528,500 MCINTIRE RD,0,2
38.04282329,-78.51083452,2021 IVY RD,0,1
38.04282329,-78.51083452,2021 IVY RD,0,2
38.03518028,-78.48161528,500 MCINTIRE RD,0,2
38.03518028,-78.48161528,500 MCINTIRE RD,0,1
38.03254,-78.4872366,221 5TH ST,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.03262295,-78.48724686,223 5TH ST,0,1
38.02984047,-78.48810186,210 5TH ST,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.02966042,-78.50478919,583 BRANDON AVE,0,1
38.02966042,-78.50478919,583 BRANDON AVE,0,1
38.02966042,-78.50478919,583 BRANDON AVE,0,1
38.02966042,-78.50478919,583 BRANDON AVE,0,2
38.04282329,-78.51083452,2021 IVY RD,0,2
38.04282329,-78.51083452,2021 IVY RD,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.04282329,-78.51083452,2021 IVY RD,0,1
38.01247937,-78.51465813,308 MONTE VISTA AVE,0,1
38.01324465,-78.51491033,247 MONTE VISTA AVE,0,1
38.01279022,-78.51466662,304 MONTE VISTA AVE,0,1
38.03189306,-78.48791617,202 6TH ST,0,1
38.02818026,-78.46864768,1204 JEFFERSON ST,0,1
38.02784399,-78.50172888,1302 KING ST,0,1
38.03880348,-78.49729614,463 14TH ST,0,1
38.03877913,-78.49805705,420 15TH ST,0,1
38.03343886,-78.48043921,411 1ST ST,0,1
38.03342994,-78.48014337,412 1ST ST,0,1
38.03019509,-78.48019568,101 3RD ST,0,1
38.01915593,-78.50202811,722 VILLAGE RD,0,1
38.03364858,-78.46831319,700 GROVE AVE,0,2
38.02966042,-78.50478919,583 BRANDON AVE,0,1
38.01499336,-78.47277518,1032 LINDEN AVE,0,2
38.01467766,-78.48012203,919 ROUGEMONT AVE,0,1
38.01679288,-78.48652058,1600 6TH ST,0,2
38.01679288,-78.48652058,1600 6TH ST,0,2
38.0204012,-78.46598058,1500 CARLTON AVE,0,1
38.0204012,-78.46598058,1500 CARLTON AVE,0,1
38.0204012,-78.46598058,1500 CARLTON AVE,0,1
38.01679288,-78.48652058,1600 6TH ST,0,1
38.0204012,-78.46598058,1500 CARLTON AVE,0,1
38.0204012,-78.46598058,1500 CARLTON AVE,0,2
38.02163334,-78.48183824,625 ELLIOTT AVE,0,1
38.0204012,-78.46598058,1500 CARLTON AVE,0,1
38.02210291,-78.48066402,701 MONTROSE AVE,0,1
38.0204012,-78.46598058,1500 CARLTON AVE,0,1
38.0444587,-78.46884435,606 WILDER DR,0,1
38.02304363,-78.48048681,637 BLENHEIM AVE,0,1
38.04429285,-78.4689803,604 WILDER DR,0,1
38.0273622,-78.46366947,115 CHISHOLM PL,0,1
38.033567,-78.46317771,805 WARD AVE,0,1
38.02710877,-78.4556441,416 RIVERSIDE AVE,0,2
38.02926216,-78.47286297,210 10TH ST,0,1
38.02580561,-78.51445044,2112 JEFFERSON PARK AVE,0,2
38.02651057,-78.51370872,2101 JEFFERSON PARK AVE,0,1
38.02740323,-78.51533479,109 CLARKE CT,0,1
38.02740323,-78.51533479,109 CLARKE CT,0,2
38.02740323,-78.51533479,109 CLARKE CT,0,2
38.02740323,-78.51533479,109 CLARKE CT,0,1
38.02651057,-78.51370872,2101 JEFFERSON PARK AVE,0,1
38.05066546,-78.48588461,1617 GREENLEAF LN,0,1
38.03087021,-78.46622189,509 13TH ST,0,1
38.02651261,-78.51478032,2111 JEFFERSON PARK AVE,0,2
38.02394119,-78.51627214,115 STRIBLING AVE,0,1
38.02410774,-78.50048911,1427 BRIARCLIFF AVE,0,1
38.01816922,-78.48782251,505 ROUGEMONT AVE,0,1
38.03963481,-78.48430518,800 CYNTHIANNA AVE,1,3
38.01792172,-78.48818275,502 ROUGEMONT AVE,0,2
38.02319708,-78.45582123,292 RIVERSIDE AVE,0,2
38.04328003,-78.5002738,1812 WAYSIDE PL,0,2
38.0344286,-78.47083289,621 ST CHARLES AVE,0,1
38.03687155,-78.50125366,123 CHANCELLOR ST,0,1
38.05280067,-78.47259354,1401 MELBOURNE RD,0,2
38.0639972,-78.47954467,1656 BRANDYWINE DR,1,3
38.03249245,-78.47932095,252 HIGH ST,0,2
38.04483044,-78.466112,1019 COTTONWOOD RD,0,1
38.02233631,-78.50208856,1524 TRAILRIDGE RD,0,1
38.02223602,-78.50464336,608 SHAMROCK RD,0,1
38.01288919,-78.51462742,302 MONTE VISTA AVE,0,1
38.01920823,-78.5046811,112 VILLAGE CT,0,1
38.03863641,-78.4973542,447 14TH ST,0,2
38.01481659,-78.48038916,915 ROUGEMONT AVE,0,1
38.03947064,-78.49339691,605 11TH ST,0,2
38.03947412,-78.49525506,510 13TH ST,0,1
38.03920642,-78.49542493,506 13TH ST,0,2
38.03909983,-78.49469728,509 12TH ST,0,2
38.02296928,-78.51765186,132 STRIBLING AVE,0,1
38.02939107,-78.46566117,413 MEADE AVE,0,2
38.05331531,-78.48553752,1532 DAIRY RD,0,1
38.05309696,-78.49554477,2015 SPOTTSWOOD RD,0,1
38.05506226,-78.48176528,1608 GROVE RD,1,3
38.05506226,-78.48176528,1608 GROVE RD,1,3
38.05504355,-78.47942823,1610 YORKTOWN DR,0,1
38.05489438,-78.47694758,1420 FOXBROOK LN,0,3
38.03697405,-78.49951255,301 15TH ST,0,2
38.05476493,-78.47517731,101 PETERSON PL,0,1
38.06175805,-78.46832936,2120 TARLETON DR,0,1
38.06159862,-78.47023793,2103 TARLETON DR,0,1
38.06127625,-78.46858953,2116 TARLETON DR,0,1
38.06139004,-78.46725558,2218 BANBURY ST,0,1
38.05040336,-78.48962971,1332 RUGBY RD,0,1
38.03697405,-78.49951255,301 15TH ST,0,1
38.02072854,-78.51830906,2425 SUNSET RD,0,2
38.05003549,-78.48631045,1611 BRUCE AVE,0,1
38.01790894,-78.50302818,844 VILLAGE RD,0,2
38.01784808,-78.50285767,842 VILLAGE RD,0,1
38.02285351,-78.45587173,1900 CHESAPEAKE ST,0,2
38.02161917,-78.4980041,805 ORANGEDALE AVE,0,2
38.0335166,-78.49054842,803 HARDY DR,0,1
38.03953012,-78.49679551,507 14TH ST,0,2
38.02152743,-78.49756745,802 ORANGEDALE AVE,0,3
38.03322967,-78.49071315,806 HARDY DR,0,1
38.06106024,-78.47008465,2107 TARLETON DR,0,2
38.01843116,-78.49300654,909 RAYMOND RD,0,2
38.04242472,-78.4796226,115 BIRDWOOD CT,0,2
38.01858512,-78.49300752,907 RAYMOND RD,0,2
38.0424114,-78.4814725,116 WESTWOOD CIR,0,1
38.04204367,-78.4793671,123 BIRDWOOD CT,0,1
38.04208537,-78.47847022,137 BIRDWOOD CT,0,2
38.01674949,-78.51705809,2702 ETON RD,0,1
38.04177685,-78.47706751,201 HILLCREST RD,0,1
38.01673888,-78.51628477,2700 MCELROY DR,0,1
38.06092166,-78.47055369,2104 TARLETON DR,0,1
38.03970661,-78.4929373,610 11TH ST,0,2
38.02447038,-78.47423036,1003 CARLTON AVE,0,1
38.03948361,-78.49642955,504 14TH ST,0,1
38.02363759,-78.4816271,617 BLENHEIM AVE,1,3
38.01447333,-78.50685184,514 MOSELEY DR,0,2
38.03490876,-78.48765375,701 WEST ST,0,1
38.0243432,-78.5011172,106 LAUREL CIR,0,1
38.03464566,-78.48925651,714 ANDERSON ST,0,1
38.01939482,-78.47412402,1206 MONTICELLO AVE,0,1
38.04266029,-78.51395875,2124 IVY RD,0,1
38.02061189,-78.4674404,1409 MIDLAND ST,0,2
38.03697405,-78.49951255,301 15TH ST,0,2
38.03697405,-78.49951255,301 15TH ST,0,1
38.01936799,-78.48641907,1507 ROSA TER,0,1
38.03697405,-78.49951255,301 15TH ST,0,2
38.03697405,-78.49951255,301 15TH ST,0,1
38.06087506,-78.46793613,2211 BANBURY ST,0,2
38.06101761,-78.46742105,2214 BANBURY ST,0,1
38.03253149,-78.47945001,218 HIGH ST,0,3
38.02683603,-78.45497279,402 RIVERSIDE AVE,0,1
38.04419123,-78.47045133,1125 PARK ST,0,1
38.0518867,-78.48703144,1425 GENTRY LN,0,2
38.04367184,-78.47051695,1117 PARK ST,0,1
38.05187151,-78.48725388,1423 GENTRY LN,0,1
38.04547493,-78.45920471,102 LOCUST LANE CT,0,2
38.04583057,-78.45949572,112 LOCUST LANE CT,0,1
-90,-152.6442705,1001 MARKET ST,0,1
-90,-152.6442705,1001 MARKET ST,0,1
38.04636702,-78.49795669,912 OLD FARM RD,0,2
38.04619116,-78.4987882,907 OLD FARM RD,0,1
38.05156815,-78.49699674,2018 HESSIAN RD,0,1
38.05116736,-78.49586565,2003 HESSIAN RD,0,1
38.06562116,-78.47646339,103 WILSON CT,0,1
38.05086148,-78.49550762,2001 HESSIAN RD,1,3
38.06554278,-78.47497623,2209 BRANDYWINE DR,0,2
38.06471746,-78.47834999,1665 BRANDYWINE DR,0,1
38.06518609,-78.47655896,107 WILSON CT,0,1
38.06482595,-78.475499,2203 BRANDYWINE DR,0,1
